month,day,hour,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
7,15,9,20,14,37,15,26,3,3,40,35,55,115,62,62,0.6,0.8
7,15,10,20,12,36,10,26,2,3,34,36,64,115,66,66,0.6,0.8
7,15,11,23,12,35,9,26,3,3,46,38,48,115,65,66,0.6,0.8
7,15,12,25,13,34,9,25,3,3,50,39,45,115,61,66,0.7,0.8
7,15,13,25,6,32,7,24,3,3,49,40,46,115,57,66,0.7,0.8
7,15,14,24,5,31,4,22,3,3,48,41,51,115,54,66,0.7,0.7
7,15,15,20,8,29,5,21,3,3,37,42,61,115,53,66,0.7,0.7
7,15,16,21,4,28,4,20,3,3,34,42,65,115,54,66,0.6,0.7
7,15,17,20,2,27,6,20,3,3,40,42,60,115,55,66,0.6,0.7
7,15,18,23,6,26,7,19,3,3,36,42,71,108,56,66,0.6,0.7
7,15,19,26,8,25,6,18,3,3,33,42,81,81,60,66,0.6,0.7
7,15,20,22,10,24,7,17,3,3,44,41,60,81,62,66,0.7,0.7
7,15,21,22,8,22,7,15,3,3,35,40,69,81,65,66,0.6,0.7
7,15,22,26,6,21,3,14,2,3,23,38,82,82,69,69,0.6,0.7
7,15,23,26,9,19,5,12,2,3,21,36,81,82,71,71,0.6,0.7
7,16,0,24,11,17,8,10,2,3,22,34,76,82,72,72,0.6,0.7
7,16,1,25,10,15,7,9,3,3,23,34,78,82,78,78,0.6,0.6
7,16,2,25,6,14,6,8,2,3,19,33,78,82,78,78,0.6,0.6
7,16,3,22,10,11,5,7,2,3,21,32,68,82,75,78,0.6,0.6
7,16,4,25,17,11,7,7,3,3,21,32,60,82,71,78,0.6,0.6
7,16,5,23,16,10,5,7,3,3,18,33,58,82,68,78,0.6,0.6
7,16,6,20,9,9,1,7,3,3,21,33,62,82,67,78,0.6,0.6
7,16,7,19,6,9,2,7,3,3,30,33,59,82,66,78,0.6,0.6
7,16,8,25,1,9,2,6,2,3,21,32,77,82,68,78,0.7,0.6
7,16,9,20,6,8,4,6,3,3,31,32,64,82,66,78,0.7,0.6
7,16,10,20,9,8,6,6,3,3,27,31,62,82,64,78,0.7,0.6
7,16,11,21.66666667,12,8,9,6,3,3,26,31,64,82,63,78,0.7,0.6
7,16,12,23.33333333,14.5,8,13,5,3,3,25,30,72,82,64,78,0.7,0.6
7,16,13,25,17,9,17,6,3,3,19,28,80,82,67,78,0.7,0.6
7,16,14,27,17,9,16,6,3,3,17,27,85,85,70,78,0.7,0.6
7,16,15,28,15,9,18,7,3,3,17,26,89,89,74,78,0.7,0.6
7,16,16,33,23,10,24,8,3,3,18,25,88,89,76,78,0.7,0.6
7,16,17,39,27,11,26,9,4,3,21,24,80,89,78,78,0.7,0.6
7,16,18,35,24,12,27,9,3,3,34,24,63,89,78,78,0.7,0.7
7,16,19,36,25,13,30,11,3,3,46,25,42,89,75,78,0.7,0.7
7,16,20,38,26,13,30,12,3,3,50,25,36,89,70,78,0.8,0.7
7,16,21,43,30,14,32,13,3,3,50,26,33,89,64,78,0.7,0.7
7,16,22,39,27,15,26,14,3,3,46,27,32,89,58,78,0.7,0.7
7,16,23,39,27,16,26,15,3,3,37,28,33,89,51,78,0.7,0.7
7,17,0,40,28,17,26,15,3,3,36,28,28,89,43,78,0.7,0.7
7,17,1,40,28,18,25,16,3,3,48,29,15,89,15,15,0.7,0.7
7,17,2,40,28,19,22,17,3,3,35,30,30,89,22,22,0.7,0.7
7,17,3,30,21,19,19,17,3,3,34,31,28,89,24,24,0.7,0.7
7,17,4,26,18,19,18,18,3,3,33,31,31,89,26,26,0.7,0.7
7,17,5,22,15,19,17,18,3,3,28,31,37,89,28,28,0.7,0.7
7,17,6,18,12,19,16,19,3,3,24,32,45,89,31,31,0.7,0.7
7,17,7,18,12,19,18,20,3,3,24,31,39,89,32,32,0.7,0.7
7,17,8,18,12,20,16,20,3,3,25,32,40,89,33,33,0.7,0.7
7,17,9,26,18,20,16,21,3,3,23,31,50,89,38,38,0.7,0.7
7,17,10,30,21,21,21,22,3,3,25,31,45,89,39,39,0.7,0.7
7,17,11,26,18,21,23,22,3,3,29,31,38,89,41,41,0.7,0.7
7,17,12,25,17,21,22,22,3,3,34,31,34,89,41,41,0.7,0.7
7,17,13,25,17,21,19,22,3,3,25,32,44,89,42,42,0.7,0.7
7,17,14,30,21,21,20,22,3,3,28,32,47,89,42,42,0.7,0.7
7,17,15,32,22,22,24,23,3,3,30,33,45,88,43,43,0.6,0.7
7,17,16,28,19,21,26,23,3,3,26,33,52,80,44,44,0.6,0.7
7,17,17,36,25,21,28,23,3,3,29,33,61,63,46,46,0.7,0.7
7,17,18,40,28,21,31,23,3,3,29,33,58,61,47,47,0.7,0.7
7,17,19,35,24,21,28,23,3,3,22,32,61,61,50,50,0.7,0.7
7,17,20,29,20,21,26,23,3,3,18,31,66,66,54,54,0.6,0.7
7,17,21,23,16,21,23,22,3,3,16,29,69,69,57,57,0.6,0.7
7,17,22,21,14,20,18,22,3,3,16,28,66,69,60,60,0.6,0.7
7,17,23,25,17,20,19,22,3,3,16,27,60,69,62,62,0.7,0.7
7,18,0,25,17,19,18,21,3,3,18,26,54,69,62,62,0.7,0.7
7,18,1,25,17,19,16,21,3,3,27,26,45,69,45,45,0.7,0.7
7,18,2,29,20,18,19,21,3,3,23,25,44,69,44,45,0.7,0.7
7,18,3,38,26,19,20,21,3,3,21,25,41,69,43,45,0.7,0.7
7,18,4,42,29,19,24,21,4,3,22,24,37,69,42,45,0.8,0.7
7,18,5,50,35,20,30,22,5,3,31,24,26,69,39,45,0.8,0.7
7,18,6,54,38,21,34,22,5,3,33,25,23,69,36,45,0.9,0.7
7,18,7,57,40,22,35,23,4,3,38,25,18,69,33,45,0.9,0.7
7,18,8,58,41,23,37,24,4,3,34,26,21,69,32,45,0.9,0.7
7,18,9,64,46,24,42,25,4,3,31,26,27,69,30,45,0.9,0.7
7,18,10,70,51,26,44,26,4,3,30,26,34,69,28,45,0.9,0.7
7,18,11,67,48,27,54,27,4,3,35,26,44,69,29,45,1,0.7
7,18,12,78,57,29,64,29,4,3,32,26,86,86,35,45,1,0.8
7,18,13,88,65,31,73,31,4,4,44,27,115,115,46,46,1,0.8
7,18,14,99,74,33,82,34,3,4,27,27,157,157,63,63,1,0.8
7,18,15,90,67,35,75,36,3,4,31,27,143,157,78,78,0.9,0.8
7,18,16,68,49,36,51,37,3,4,21,27,132,157,92,92,0.8,0.8
7,18,17,52,36,36,45,38,3,4,40,27,119,157,104,104,0.8,0.8
7,18,18,59,39,37,68,39,3,4,63,29,70,157,108,108,0.9,0.8
7,18,19,62,44,38,74,41,3,4,82,31,37,157,107,108,0.9,0.8
7,18,20,58,41,39,63,43,4,4,102,35,29,157,100,108,0.9,0.8
7,18,21,77,56,40,72,45,3,4,106,38,24,157,89,108,0.9,0.8
7,18,22,97,72,43,81,48,3,4,64,40,63,157,77,108,0.9,0.9
7,18,23,102,76,45,74,50,3,4,43,42,70,157,68,108,0.9,0.9
7,19,0,90,67,47,57,51,3,4,42,43,49,157,58,108,0.9,0.9
7,19,1,82,60,49,47,53,3,4,42,43,36,157,36,36,0.9,0.9
7,19,2,78,57,51,48,54,3,4,41,44,26,157,31,36,0.9,0.9
7,19,3,79,58,52,51,55,3,4,38,45,24,157,29,36,0.9,0.9
7,19,4,83,61,53,58,57,3,4,43,46,21,157,27,36,1,0.9
7,19,5,84,62,54,58,58,3,3,52,46,14,157,24,36,1,0.9
7,19,6,79,58,55,59,59,3,3,57,47,8,157,22,36,1,0.9
7,19,7,85,63,56,64,60,4,3,56,48,11,157,20,36,1,0.9
7,19,8,84,62,57,65,61,3,3,44,49,28,157,21,36,1,0.9
7,19,9,75,55,57,55,62,3,3,31,49,53,157,23,36,0.9,0.9
7,19,10,67,48,57,55,62,3,3,26,48,79,157,30,36,0.9,0.9
7,19,11,64,46,57,52,62,3,3,21,48,111,157,41,41,0.9,0.9
7,19,12,50,35,56,38,61,3,3,16,47,125,157,54,54,0.8,0.9
7,19,13,46,32,55,43,60,2,3,15,46,126,157,68,68,0.8,0.9
7,19,14,45,29,53,40,58,3,3,16,46,141,143,84,84,0.7,0.9
7,19,15,47,27,51,44,57,3,3,18,45,148,148,101,101,0.7,0.9
7,19,16,45,28,50,45,56,4,3,22,45,144,148,116,116,0.7,0.9
7,19,17,47,26,50,46,57,5,3,25,44,149,149,128,128,0.7,0.9
7,19,18,48,26,50,48,56,4,3,19,43,102,149,131,131,0.8,0.9
7,19,19,23,14,48,17,53,3,3,16,40,73,149,126,131,0.8,0.9
7,19,20,21,5,47,8,51,3,3,16,36,66,149,119,131,0.8,0.9
7,19,21,21,5,45,5,48,3,3,16,32,66,149,111,131,1,0.9
7,19,22,20,5,42,8,45,3,3,16,30,61,149,101,131,1,0.9
7,19,23,18,12,39,11,43,4,3,17,29,55,149,90,131,1,0.9
7,20,0,23,16,37,16,41,4,3,21,28,52,149,78,131,1,0.9
7,20,1,21,13,35,7,39,4,3,13,27,65,149,65,65,0.9,0.9
7,20,2,20,10,33,6,37,3,3,14,26,63,149,64,65,1.1,0.9
7,20,3,20,14,31,9,36,4,3,12,25,60,149,63,65,1.2,0.9
7,20,4,28,19,30,12,34,4,3,11,24,61,149,62,65,1.1,0.9
7,20,5,29,20,28,14,32,4,3,11,22,57,149,61,65,1,0.9
7,20,6,38,26,26,18,30,4,3,14,20,50,149,59,65,1.1,0.9
7,20,7,48,33,25,23,29,4,3,14,18,50,149,58,65,1.2,0.9
7,20,8,50,35,24,23,27,4,4,17,17,49,149,57,65,1.2,0.9
7,20,9,57,40,24,29,26,4,4,19,17,47,149,55,65,1.2,0.9
7,20,10,58,41,23,32,25,4,4,24,17,44,149,52,65,1.2,1
7,20,11,63,45,23,33,24,4,4,24,17,49,149,51,65,1.3,1
7,20,12,54,38,23,24,23,4,4,33,18,45,149,49,65,1.5,1
7,20,13,50,35,23,23,23,4,4,38,19,43,149,47,65,1.5,1
7,20,14,43,30,23,15,22,4,4,36,19,49,149,47,65,1,1
7,20,15,35,24,23,14,20,4,4,37,20,52,149,47,65,0.9,1.1
7,20,16,32,22,23,18,19,4,4,33,21,62,149,49,65,1,1.1
7,20,17,48,33,23,21,18,4,4,35,21,58,102,50,65,0.9,1.1
7,20,18,45,31,24,26,17,4,4,42,22,44,73,50,65,1,1.1
7,20,19,50,35,24,31,18,4,4,63,24,15,66,46,65,1,1.1
7,20,20,55,39,26,33,19,4,4,70,26,6,66,41,65,1.1,1.1
7,20,21,60,43,27,33,20,4,4,68,28,6,65,36,65,1.1,1.1
7,20,22,58,41,29,34,21,4,4,63,30,5,65,31,65,1.1,1.1
7,20,23,53,37,30,29,22,3,4,55,32,7,65,25,65,0.9,1.1
7,21,0,52,36,31,27,22,3,4,51,33,7,65,18,57,0.9,1.1
7,21,1,52,36,32,23,23,3,4,41,34,9,63,9,9,0.9,1.1
7,21,2,50,35,33,23,24,4,4,39,35,15,62,12,12,0.9,1.1
7,21,3,50,35,34,24,24,3,4,32,36,14,62,13,13,0.8,1.1
7,21,4,39,27,34,27,25,3,4,35,37,9,62,12,13,0.8,1.1
7,21,5,46,32,35,26,25,3,4,37,38,6,62,11,13,0.8,1.1
7,21,6,52,36,35,28,26,3,4,35,39,7,62,10,13,0.9,1
7,21,7,59,42,35,45,27,3,4,34,40,13,62,10,13,0.9,1
7,21,8,85,63,36,52,28,4,4,37,41,28,62,13,13,1,1
7,21,9,97,72,38,52,29,4,4,29,41,58,62,19,19,1,1
7,21,10,104,78,39,48,30,4,4,28,41,81,81,27,27,1,1
7,21,11,112,84,41,60,31,4,4,23,41,119,119,40,40,1,1
7,21,12,129,98,44,73,33,4,4,20,41,155,155,58,58,1,1
7,21,13,129,98,46,74,35,4,4,16,40,178,178,80,80,1,1
7,21,14,120,91,49,64,37,4,4,13,39,193,193,103,103,1,1
7,21,15,92,68,50,40,38,4,4,11,38,192,193,126,126,0.9,1
7,21,16,94,59,52,44,39,3,4,11,37,195,195,146,146,0.9,1
7,21,17,67,48,53,35,40,3,4,13,36,152,195,158,158,0.9,0.9
7,21,18,46,28,53,26,40,3,4,25,35,145,195,166,166,0.9,0.9
7,21,19,50,35,53,32,40,4,4,26,34,144,195,169,169,0.9,0.9
7,21,20,48,33,52,33,40,4,4,29,32,130,195,166,169,1,0.9
7,21,21,55,39,52,42,40,4,4,30,31,119,195,159,169,1.1,0.9
7,21,22,73,53,53,53,41,4,4,27,29,120,195,150,169,1.3,0.9
7,21,23,92,68,54,59,42,4,4,26,28,129,195,142,169,1.2,1
7,22,0,112,84,56,73,44,4,4,38,27,102,195,130,169,1.3,1
7,22,1,117,88,58,71,45,4,4,41,27,84,195,84,84,1.3,1
7,22,2,139,106,61,69,46,4,4,51,28,49,195,66,84,1.3,1
7,22,3,163,124,65,67,47,5,4,60,29,46,195,60,84,1.5,1
7,22,4,169,128,69,65,48,5,4,77,31,18,195,49,84,1.5,1.1
7,22,5,159,121,73,63,49,4,4,73,32,10,195,41,84,1.6,1.1
7,22,6,156,119,76,61,50,4,4,64,33,13,195,37,84,1.4,1.1
7,22,7,118,89,78,59,51,4,4,43,34,22,195,35,84,0.9,1.1
7,22,8,103.5,41,77,57,50,5,4,41,34,30,195,34,84,0.9,1.1
7,22,9,89,36,76,55,50,5,4,27,34,67,195,32,84,0.9,1.1
7,22,10,74.5,39.5,76,53,51,5,4,23,34,103,195,39,84,0.75,1.1
7,22,11,60,43,74,51,50,4,4,18,33,142,195,51,84,0.6,1.1
7,22,12,58,41,71,51,48,4,4,15,33,166,195,69,84,0.6,1.1
7,22,13,72,39,69,51,47,4,4,15,33,177,195,90,90,0.5,1.1
7,22,14,95,40,67,52,46,4,4,16,33,196,196,113,113,0.5,1
7,22,15,101,48,66,58,47,4,4,18,34,202,202,135,135,0.6,1
7,22,16,72,49,65,57,48,4,4,18,34,177,202,154,154,0.5,1
7,22,17,72,47,65,62,50,4,4,29,35,177,202,168,168,0.6,1
7,22,18,83,50,66,67,53,5,4,31,35,186,202,178,178,0.6,1
7,22,19,62,44,67,58,55,5,4,38,35,161,202,180,180,0.5,1
7,22,20,47,27,66,47,56,4,4,49,36,133,202,176,180,0.5,0.9
7,22,21,42,29,66,39,56,6,4,46,37,101,202,167,180,0.5,0.9
7,22,22,33,21,64,33,54,5,4,53,38,58,202,149,180,0.5,0.9
7,22,23,31,18,62,31,52,5,4,51,39,31,202,128,180,0.5,0.9
7,23,0,30,18,59,30,49,5,4,41,39,28,202,109,180,0.5,0.8
7,23,1,31,20,56,31,48,4,4,42,39,20,202,20,20,0.5,0.8
7,23,2,32,22,53,30,47,4,4,42,39,16,202,18,20,0.5,0.7
7,23,3,32,21,48,32,46,5,4,43,38,12,202,16,20,0.5,0.7
7,23,4,36,21,44,36,45,5,4,45,37,9,202,14,20,0.5,0.7
7,23,5,40,28,40,38,45,5,5,44,36,15,202,14,20,0.5,0.6
7,23,6,49,34,36,42,45,5,5,48,35,14,202,14,20,0.6,0.6
7,23,7,57,40,34,47,45,7,5,47,35,25,202,16,20,0.6,0.6
7,23,8,65,47,34,49,45,6,5,44,35,42,202,19,20,0.6,0.6
7,23,9,55,39,34,49,45,6,5,36,36,64,202,25,25,0.6,0.5
7,23,10,51,33,34,52,46,6,5,28,36,100,202,35,35,0.6,0.5
7,23,11,51,35,34,52,46,6,5,23,36,143,202,52,52,0.6,0.5
7,23,12,52,36,34,47,45,5,5,23,36,140,202,68,68,0.5,0.5
7,23,13,48,26,33,38,45,5,5,16,36,152,202,85,85,0.5,0.5
7,23,14,50,27,32,41,44,5,5,12,36,159,202,103,103,0.5,0.5
7,23,15,65,33,32,50,44,4,5,12,36,172,186,122,122,0.6,0.5
7,23,16,63,32,31,46,44,4,5,12,36,170,186,138,138,0.6,0.5
7,23,17,49,30,30,42,43,4,5,13,35,154,186,149,149,0.6,0.5
7,23,18,39,24,29,32,41,3,5,15,34,124,172,152,152,0.6,0.5
7,23,19,38,16,28,28,40,4,5,24,34,120,172,149,152,0.7,0.5
7,23,20,26,18,28,21,39,4,5,21,33,83,172,142,152,0.5,0.6
7,23,21,23,10,27,12,38,3,5,18,31,72,172,132,152,0.4,0.5
7,23,22,23,5,26,13,37,3,5,19,30,71,172,121,152,0.5,0.5
7,23,23,25,8,26,14,36,3,5,17,29,80,172,109,152,0.4,0.5
7,24,0,27,12,26,14,36,3,5,14,27,86,172,99,152,0.5,0.5
7,24,1,22,15,26,18,35,3,4,19,26,70,172,70,70,0.5,0.5
7,24,2,32,22,26,16,35,3,4,21,26,68,172,69,70,0.6,0.5
7,24,3,35,24,26,21,34,3,4,31,25,43,172,60,70,0.7,0.6
7,24,4,40,28,26,21,33,4,4,20,24,55,172,59,70,0.7,0.6
7,24,5,39,27,26,20,33,4,4,26,23,41,172,55,70,0.7,0.6
7,24,6,42,29,26,23,32,5,4,29,22,39,172,53,70,0.8,0.6
7,24,7,46,32,25,25,31,5,4,26,22,51,172,52,70,0.8,0.6
7,24,8,45,31,25,21,30,5,4,20,21,82,172,56,70,0.7,0.6
7,24,9,32,22,24,22,29,5,4,21,20,102,172,60,70,0.7,0.6
7,24,10,37,23,24,29,28,5,4,23,20,117,172,66,70,0.7,0.6
7,24,11,40,28,23,32,27,5,4,22,20,123,172,76,76,0.7,0.6
7,24,12,48,33,23,30,26,5,4,18,20,142,172,87,87,0.6,0.6
7,24,13,54,25,23,29,26,5,4,16,20,163,172,102,102,0.5,0.6
7,24,14,64,28,23,33,26,6,4,16,20,171,172,119,119,0.7,0.6
7,24,15,47,27,23,39,25,6,4,21,20,149,171,131,131,0.8,0.6
7,24,16,46,32,23,46,25,5,4,29,21,112,171,135,135,0.8,0.6
7,24,17,52,36,23,36,25,5,4,31,22,108,171,136,136,0.8,0.6
7,24,18,53,37,24,38,25,4,4,38,22,86,171,132,136,0.8,0.6
7,24,19,54,38,25,32,25,4,4,38,23,81,171,126,136,0.7,0.6
7,24,20,57,40,26,26,25,4,4,37,24,81,171,119,136,0.6,0.7
7,24,21,49,34,26,26,26,4,4,32,24,75,171,108,136,0.6,0.7
7,24,22,53,37,28,27,27,5,4,29,25,79,171,96,136,0.6,0.7
7,24,23,49,34,29,25,27,4,4,25,25,79,171,88,136,0.6,0.7
7,25,0,64,46,30,33,28,4,4,22,25,80,171,84,136,0.7,0.7
7,25,1,70,51,32,32,28,6,5,22,26,84,171,84,84,0.7,0.7
7,25,2,75,55,33,33,29,7,5,24,26,73,171,78,84,0.7,0.7
7,25,3,67,48,34,30,30,5,5,30,26,52,171,70,84,0.7,0.7
7,25,4,62,44,35,26,30,6,5,21,26,70,171,70,84,0.7,0.7
7,25,5,59,42,36,24,30,7,5,22,26,68,171,69,84,0.6,0.7
7,25,6,54,38,36,18,30,6,5,24,25,76,171,70,84,0.5,0.7
7,25,7,45,31,36,21,30,7,5,26,25,78,171,72,84,0.6,0.7
7,25,8,57,40,36,34,30,6,5,21,25,84,171,73,84,0.7,0.7
7,25,9,72,52,37,40,31,6,5,25,26,95,171,74,84,0.8,0.7
7,25,10,78,57,39,36,31,6,5,29,26,120,171,80,84,0.8,0.7
7,25,11,60,43,40,29,31,5,5,24,26,149,171,92,92,0.7,0.7
7,25,12,73,36,40,27,31,5,5,22,26,178,178,106,106,0.6,0.7
7,25,13,100,32,40,31,31,5,5,18,26,200,200,122,122,0.6,0.7
7,25,14,112,31,40,37,31,5,5,18,26,224,224,141,141,0.6,0.7
7,25,15,121,30,40,42,31,5,5,17,26,241,241,161,161,0.6,0.7
7,25,16,121,37,40,43,31,5,5,18,26,241,241,181,181,0.6,0.7
7,25,17,121,35,40,47,32,5,5,18,25,242,242,199,199,0.6,0.7
7,25,18,119,35,40,52,32,5,5,24,24,237,242,214,214,0.6,0.6
7,25,19,70,35,40,56,33,5,5,36,24,176,242,217,217,0.6,0.6
7,25,20,99,51,41,80,35,5,5,36,24,199,242,220,220,1,0.7
7,25,21,93,69,42,66,37,7,6,41,25,153,242,214,220,0.6,0.7
7,25,22,67,48,42,54,38,8,6,45,25,118,242,201,220,0.7,0.7
7,25,23,73,53,43,60,40,8,6,50,26,83,242,181,220,0.7,0.7
7,26,0,83,61,44,67,41,5,6,39,27,86,242,162,220,0.7,0.7
7,26,1,105,79,45,73,43,5,6,38,28,75,242,75,75,0.7,0.7
7,26,2,119,90,47,68,44,4,6,47,29,47,242,61,75,0.7,0.7
7,26,3,117,88,48,67,46,4,6,49,30,38,242,53,75,0.7,0.7
7,26,4,123,93,50,66,47,4,6,65,31,8,242,42,75,0.7,0.7
7,26,5,100,75,52,53,49,5,5,58,33,5,242,35,75,0.7,0.7
7,26,6,94,70,53,48,50,5,5,49,34,8,242,30,75,0.7,0.7
7,26,7,85,63,54,47,51,4,5,47,35,9,242,27,75,0.7,0.7
7,26,8,105,79,56,59,52,5,5,46,36,37,242,28,75,0.7,0.7
7,26,9,109,82,57,61,53,7,5,46,37,62,242,27,75,0.7,0.7
7,26,10,102,76,58,56,54,7,5,39,37,90,242,32,75,0.7,0.7
7,26,11,89,66,59,55,55,6,5,33,37,135,242,44,75,0.7,0.7
7,26,12,98,73,60,66,56,5,5,31,38,184,242,66,75,0.8,0.7
7,26,13,109,82,63,71,58,4,5,22,38,216,242,93,93,0.8,0.7
7,26,14,111,78,64,62,59,5,5,20,38,222,242,119,119,0.7,0.7
7,26,15,123,63,66,59,60,5,5,22,38,245,245,149,149,0.7,0.7
7,26,16,120,70,67,72,61,5,5,22,38,239,245,174,174,0.7,0.7
7,26,17,111,69,69,82,62,5,5,26,39,222,245,194,194,0.7,0.7
7,26,18,104,78,70,84,64,5,5,29,39,202,245,208,208,0.7,0.7
7,26,19,99,74,72,74,65,5,5,29,39,178,245,214,214,0.7,0.7
7,26,20,70,51,72,51,63,4,5,27,38,164,245,211,214,0.6,0.7
7,26,21,62,44,71,40,62,4,5,28,38,130,245,200,214,0.5,0.7
7,26,22,45,31,70,26,61,3,5,23,37,99,245,185,214,0.5,0.7
7,26,23,28,19,69,11,59,3,5,23,36,82,245,164,214,0.5,0.7
7,27,0,30,21,67,15,57,3,5,24,35,79,245,144,214,0.5,0.7
7,27,1,35,24,65,21,55,3,5,34,35,62,245,62,62,0.5,0.7
7,27,2,43,30,62,24,53,3,5,27,34,58,245,60,62,0.5,0.7
7,27,3,46,32,60,25,51,3,4,22,33,53,245,58,62,0.5,0.6
7,27,4,54,38,58,29,50,4,4,25,31,42,245,54,62,0.5,0.6
7,27,5,63,45,57,30,49,4,4,42,31,20,245,47,62,0.6,0.6
7,27,6,67,48,56,33,48,4,4,41,30,15,245,42,62,0.6,0.6
7,27,7,73,53,55,32,47,4,4,36,30,24,245,39,62,0.7,0.6
7,27,8,55,39,54,17,46,5,4,32,29,37,245,39,62,0.6,0.6
7,27,9,38,26,51,16,44,4,4,32,29,42,245,36,62,0.6,0.6
7,27,10,39,27,49,26,43,5,4,37,29,40,245,34,62,0.6,0.6
7,27,11,30,21,47,27,41,4,4,29,28,54,245,34,62,0.6,0.6
7,27,12,29,20,45,26,40,4,4,26,28,74,245,38,62,0.6,0.6
7,27,13,30,21,43,27,38,4,4,25,28,89,245,47,62,0.6,0.6
7,27,14,40,25,40,28,36,4,4,21,28,126,245,61,62,0.6,0.6
7,27,15,39,27,39,26,35,3,4,15,28,107,239,71,71,0.5,0.6
7,27,16,27,12,36,21,33,3,4,17,28,86,222,77,77,0.5,0.6
7,27,17,29,11,34,18,30,3,4,16,28,91,202,83,83,0.5,0.6
7,27,18,33,17,32,13,27,3,4,20,27,103,178,91,91,0.5,0.6
7,27,19,28,16,29,25,25,3,4,56,28,58,164,92,92,0.6,0.6
7,27,20,47,22,28,40,25,4,4,93,31,15,130,84,92,0.6,0.6
7,27,21,44,22,27,44,25,4,4,87,33,6,126,74,92,0.6,0.6
7,27,22,52,27,27,54,26,4,4,88,36,6,126,59,92,0.6,0.6
7,27,23,62,44,28,65,28,5,4,85,39,11,126,47,92,0.7,0.6
7,28,0,94,70,30,65,30,5,4,81,41,4,126,37,92,0.7,0.6
7,28,1,82,60,31,60,32,4,4,84,43,4,126,4,4,0.7,0.6
7,28,2,89,66,33,59,34,4,4,72,45,8,126,6,6,0.6,0.6
7,28,3,84,62,34,48,35,4,4,66,47,6,126,6,6,0.6,0.6
7,28,4,68,49,35,41,35,4,4,58,48,6,126,6,6,0.6,0.6
7,28,5,64,46,35,42,36,4,4,52,49,5,126,6,6,0.7,0.6
7,28,6,60,43,34,45,36,5,4,48,49,6,126,6,6,0.7,0.6
7,28,7,64,46,34,58,37,6,4,43,49,13,126,7,7,0.7,0.6
7,28,8,75,55,35,55,39,6,4,39,50,29,126,10,10,0.7,0.6
7,28,9,88,65,36,54,40,7,4,35,50,58,126,16,16,0.7,0.6
7,28,10,92,68,38,58,42,7,4,27,49,135,135,32,32,0.7,0.6
7,28,11,89,66,40,59,43,6,4,21,49,181,181,54,54,0.7,0.6
7,28,12,83,61,42,58,44,8,5,58,50,155,181,73,73,1.1,0.6
7,28,13,112,84,44,88,47,10,5,62,52,171,181,94,94,1.7,0.7
7,28,14,133,101,48,90,49,9,5,38,53,225,225,121,121,1.7,0.7
7,28,15,127,96,50,72,51,6,5,29,53,240,240,149,149,1.1,0.8
7,28,16,122,92,54,72,53,5,5,25,53,219,240,173,173,1,0.8
7,28,17,98,73,56,50,55,5,5,35,54,181,240,188,188,0.9,0.8
7,28,18,58,41,57,22,55,4,5,36,55,150,240,190,190,0.6,0.8
7,28,19,46,32,58,24,55,3,5,55,55,100,240,180,190,0.5,0.8
7,28,20,45,31,58,36,55,3,5,51,53,86,240,172,190,0.5,0.8
7,28,21,46,32,59,35,55,3,5,66,52,54,240,157,190,0.5,0.8
7,28,22,40,28,59,35,54,4,5,76,52,31,240,133,190,0.5,0.8
7,28,23,44,26,58,44,53,4,5,85,52,16,240,105,190,0.6,0.8
7,29,0,51,26,56,52,52,4,5,62,51,19,240,80,190,0.5,0.8
7,29,1,39,26,55,39,52,5,5,63,50,10,240,10,10,0.5,0.8
7,29,2,36,25,53,28,50,5,5,63,50,7,240,8,10,0.5,0.8
7,29,3,30,21,51,25,49,4,5,55,49,8,240,8,10,0.5,0.8
7,29,4,26,18,50,26,49,4,5,42,49,14,240,10,10,0.4,0.8
7,29,5,32,22,49,27,48,5,5,41,48,10,240,10,10,0.4,0.7
7,29,6,29,20,48,27,47,4,5,40,48,6,240,9,10,0.4,0.7
7,29,7,29,20,47,27,46,6,5,34,47,12,240,10,10,0.5,0.7
7,29,8,26,17,45,26,45,7,5,31,47,21,240,11,11,0.5,0.7
7,29,9,29,20,44,21,43,6,5,26,47,46,240,16,16,0.5,0.7
7,29,10,29,20,42,25,42,6,5,26,47,67,240,23,23,0.5,0.7
7,29,11,36,25,40,29,41,6,5,20,47,106,240,35,35,0.5,0.7
7,29,12,39,25,38,28,40,5,5,18,45,123,240,49,49,0.4,0.7
7,29,13,40,23,36,22,37,4,5,21,43,128,240,64,64,0.4,0.6
7,29,14,43,26,33,32,34,4,5,27,43,135,240,80,80,0.4,0.5
7,29,15,49,29,30,37,33,5,5,25,43,155,219,98,98,0.4,0.5
7,29,16,47,30,27,30,31,6,5,26,43,148,181,114,114,0.4,0.5
7,29,17,45,30.5,25,34,30,5.5,5,27.5,43,166,166,128,128,0.5,0.5
7,29,18,43,31,25,38,31,5,5,29,43,135,166,137,137,0.5,0.5
7,29,19,41,20,24,41,32,4,5,34,42,104,166,137,137,0.5,0.5
7,29,20,31,12,24,31,32,4,5,45,42,67,166,129,137,0.5,0.5
7,29,21,25,10,23,25,31,3,5,24,40,60,166,119,137,0.5,0.5
